DATE,MGDP_logdiff_pred
1990-04-01,-0.0008392172167077661
1990-05-01,0.0008785477257333696
1990-06-01,-0.0002939620753750205
1990-07-01,-0.0023647777270525694
1990-08-01,-0.0048415386117994785
1990-09-01,-0.004076951649039984
1990-10-01,0.003729424672201276
1990-11-01,0.003940369002521038
1990-12-01,0.0027298866771161556
1991-01-01,0.00033704753150232136
1991-02-01,-0.00164015032351017
1991-03-01,-0.0020447184797376394
1991-04-01,0.0013406873913481832
1991-05-01,0.0011295134900137782
1991-06-01,0.0005135031533427536
1991-07-01,0.0010259883711114526
1991-08-01,0.0033658223692327738
1991-09-01,0.0016845810459926724
1991-10-01,-0.007799743674695492
1991-11-01,-0.0018241257639601827
1991-12-01,0.001481688697822392
1992-01-01,-0.019133564084768295
1992-02-01,-0.006687975954264402
1992-03-01,0.008561787195503712
1992-04-01,-0.013075665570795536
1992-05-01,0.020171482115983963
1992-06-01,0.01140329334884882
1992-07-01,0.002516890875995159
1992-08-01,0.0008662332547828555
1992-09-01,0.0012174553703516722
1992-10-01,-0.008177543058991432
1992-11-01,-0.004159089643508196
1992-12-01,0.00035213999217376113
1993-01-01,0.0010382271138951182
1993-02-01,0.0013193980557844043
1993-03-01,0.0040305741131305695
1993-04-01,0.0011304031359031796
1993-05-01,0.001280284719541669
1993-06-01,-0.0007660086848773062
1993-07-01,0.012646646238863468
1993-08-01,-0.01204384583979845
1993-09-01,-0.010592739097774029
1993-10-01,0.0038180791307240725
1993-11-01,0.0036731844302266836
1993-12-01,0.0037807063199579716
1994-01-01,-0.014402082189917564
1994-02-01,0.006095463410019875
1994-03-01,-0.0017710233805701137
1994-04-01,0.0014560262206941843
1994-05-01,0.007838751189410686
1994-06-01,-9.625122038414702e-05
1994-07-01,0.011088063940405846
1994-08-01,-0.00012513263209257275
1994-09-01,-0.017510823905467987
1994-10-01,0.0015306223649531603
1994-11-01,-0.003431812860071659
1994-12-01,0.016508815810084343
1995-01-01,-0.0005268922541290522
1995-02-01,-0.00014607032062485814
1995-03-01,-0.0008018084336072206
1995-04-01,3.503583138808608e-05
1995-05-01,4.762556216064695e-07
1995-06-01,7.057543552946299e-05
1995-07-01,-0.01959931291639805
1995-08-01,0.004774546716362238
1995-09-01,0.006284670904278755
1995-10-01,-0.009367910213768482
1995-11-01,0.0004824592324439436
1995-12-01,0.01094816904515028
1996-01-01,-0.008468243293464184
1996-02-01,-0.01013917475938797
1996-03-01,-0.0038355067372322083
1996-04-01,0.01030090544372797
1996-05-01,0.010877588763833046
1996-06-01,0.0033912290818989277
1996-07-01,-0.001922309398651123
1996-08-01,-0.0013187781441956758
1996-09-01,-0.0022025378420948982
1996-10-01,-0.0012910040095448494
1996-11-01,-0.001500873826444149
1996-12-01,0.0007982338429428637
1997-01-01,-0.00013491099525708705
1997-02-01,-0.000275688071269542
1997-03-01,-0.00043964566430076957
1997-04-01,-0.0006443184684030712
1997-05-01,0.00013141465024091303
1997-06-01,0.0010045808739960194
1997-07-01,0.0005426740972325206
1997-08-01,0.0023948580492287874
1997-09-01,-0.004388710018247366
